param,test,train,val
1e-100,0.47774946689605713,0.5074537396430969,0.5034651756286621
0.3,0.46804726123809814,0.4973089396953583,0.4933522343635559
0.6,0.44887447357177734,0.4772432744503021,0.47334998846054077
0.9,0.4016510248184204,0.4277253746986389,0.42399147152900696
