param,test,train,val
0.0,0.47774946689605713,0.5074537396430969,0.5034651756286621
0.3,0.46934089064598083,0.4986605644226074,0.4946999251842499
0.6,0.4531831741333008,0.48175451159477234,0.47784531116485596
0.9,0.41547632217407227,0.44223839044570923,0.4384547173976898
