test_mean,test_std,train_mean,train_std
1.4632211841443074e-05,1.2980316734232627e-05,1.4644999140086498e-05,1.264732642626159e-05
0.00020937083029089854,0.00018449882341024814,4.1329134543537115e-05,3.377627950822949e-05
0.0006127495273106452,0.00037728524066266015,6.7132652131079e-05,4.118758884093562e-05
0.003769679157471291,0.0014170278204575302,0.0001292879336247539,4.903240686517096e-05
0.010803326985929179,0.005384711439411772,0.0002214226228181762,0.0001115498076499327
0.026345354921995478,0.018555312159967134,0.00037944939101777124,0.00026727589671963624
