,0.5,0.9,0.99
0.9,"{'max': [0.035110132940803125, 9.326341878637075, 9.057423082957081, 8.676428170872706, 8.186902386744356, 7.6132591309637565, 6.9907081045643045, 6.355634499601591, 5.949199774870722, 5.66071313146889, 5.441280753165236, 5.265793534501345, 5.11998224108912, 4.995125329431987, 4.885589292725005, 4.7967324797759, 4.72331565574051, 4.661724595084524, 4.609382643509444, 4.5644010366600085, 4.525363523676093, 4.491186601351129, 4.461687578675827, 4.436083382482163, 4.4137508358258515, 4.394188129239592, 4.376985511444523, 4.361806410859822, 4.348370780728281, 4.336501557141865, 4.325993926643949, 4.316673914964343, 4.308393081403957, 4.301024586892507, 4.294458497945909, 4.288600381785734, 4.283373501263736, 4.278705422874501, 4.27453311809527, 4.270801116087676, 4.267460626252507, 4.2644690187676, 4.2617882476194024, 4.2593854125333035, 4.257230566871414, 4.255297607273062, 4.253563092836081, 4.2520061827402635, 4.250608437970514, 4.24935321316708, 4.248225735491907, 4.247212769233838, 4.246302415328597, 4.2454843167860705, 4.244748904508278, 4.244087867896438, 4.243493529938834, 4.24295903643256, 4.24247840414246, 4.242046157281793, 4.241657504431623, 4.241307832734526, 4.2409932853657475, 4.24071038517372, 4.240455927499669, 4.240227006089931, 4.2400210365293605, 4.23983564194544, 4.2396689432458095, 4.2395188991103465, 4.239383863794192, 4.2392623304348795, 4.239153079378004, 4.239054648301659, 4.238966155097817, 4.238886495106801, 4.238814755863639, 4.238750224808577, 4.238692125624369, 4.2386398952021205], 'mean': [0.035110132940803125, 0.2572597344173973, 0.2532333510624863, 0.24910639921123456, 0.24488812980359684, 0.240593537005962, 0.2362448099713871, 0.23186813725368635, 0.2285558328318556, 0.22593981829746124, 0.22380350036917107, 0.22201101450256738, 0.2204728265359574, 0.21912750140079792, 0.21793148883894767, 0.21692035423595574, 0.2160569899124153, 0.21531340970214058, 0.214668110792338, 0.21410432002017354, 0.21360868968336721, 0.21317056151902036, 0.21278682827738585, 0.21244960021779613, 0.21215232173581403, 0.21188955217670707, 0.21165670185595323, 0.21144992405283558, 0.21126590161487074, 0.21110235950456505, 0.21095680587183824, 0.21082709150276846, 0.21071137738576415, 0.2106080518582693, 0.21051569365687808, 0.21043306120670813, 0.2103591329715475, 0.21029294776915103, 0.21023367004297527, 0.2101805495934514, 0.2101329232125172, 0.21009020629900396, 0.2100518746717578, 0.21001747927954476, 0.2099866000596148, 0.20995886689449564, 0.20993396233881492, 0.20991158946437832, 0.2098914897197878, 0.20987342601368486, 0.20985719042941559, 0.20984259430051003, 0.20982947453577602, 0.2098176740314132, 0.20980706372483532, 0.2097975219756638, 0.20978893880755636, 0.2097812197266463, 0.2097742807482973, 0.20976803468824504, 0.20976241921014538, 0.20975736571213655, 0.20975281843506788, 0.20974872811187353, 0.2097450454224407, 0.2097417310709454, 0.2097387488908014, 0.20973606720430624, 0.20973365164980082, 0.2097314830793057, 0.20972953336068717, 0.20972777467223216, 0.209726197096369, 0.20972477576685358, 0.20972349670605278, 0.20972234062592757, 0.209721300243324, 0.2097203639714743, 0.20971952474198827, 0.20971877200004083], 'min': [0.035110132940803125, 0.0039568523425628265, 0.0039004358477489403, 0.0038446382570792464, 0.003789620258722746, 0.003735572335431876, 0.003682674274622144, 0.003631097478483013, 0.003591776023954018, 0.0035605993935126923, 0.003535098684894354, 0.0035137057800786885, 0.0034953748966296536, 0.003479383589419299, 0.003465214528352151, 0.0034531991278111806, 0.00344291496209013, 0.003434042070483175, 0.0034263313894496534, 0.0034195887279503847, 0.003413657770376217, 0.003408413684102493, 0.0034038154138487948, 0.0033997696600747878, 0.003396199917766413, 0.003393042256204782, 0.003390242602984459, 0.0033877552912198843, 0.003385541041084188, 0.003383571882128115, 0.0033818182590053623, 0.0033802549409987443, 0.0033788595842460605, 0.003377613238862692, 0.003376498907121456, 0.0033755018670158145, 0.00337460951944201, 0.003373810479931845, 0.00337309467235128, 0.0033724529549968778, 0.003371877446114115, 0.003371361095556387, 0.003370897668457411, 0.0033704817049374078, 0.003370108170265984, 0.0033697728054812052, 0.0033694714518194913, 0.003369200795898656, 0.003368957518666168, 0.0033687388658734775, 0.003368542344109081, 0.003368365692098208, 0.003368206841082632, 0.003368064008140205, 0.0033679356374306923, 0.00336782019075932, 0.0033677163591227257, 0.003367622981851608, 0.0033675389598729856, 0.0033674634486542073, 0.003367395475978315, 0.0033673342680265164, 0.0033672792861232648, 0.0033672298326527803, 0.00336718522358459, 0.003367145100175976, 0.003367109026087446, 0.003367076509367892, 0.003367047306828725, 0.003367021014829385, 0.0033669973699159608, 0.0033669761209076, 0.0033669570418708413, 0.003366939801547754, 0.0033669242583825526, 0.0033669103277039836, 0.0033668977057869157, 0.003366886446456268, 0.003366876256846191, 0.003366867072525195]}","{'max': [0.035110132940803125, 9.326341878637075, 9.05675452659893, 8.674704877016762, 8.183432388726631, 7.608741643459454, 6.988528044881274, 6.361020267772316, 5.958906687190199, 5.673461259402052, 5.456448709391409, 5.2830294881226, 5.1390593047890984, 5.0158810874691415, 4.907897232719838, 4.820219474942136, 4.747725614593621, 4.6868747380322535, 4.635137687136212, 4.590659186918423, 4.552045868302011, 4.51823079163817, 4.489033999980289, 4.463684852893851, 4.441569428447165, 4.422192263564831, 4.405149661990915, 4.390108820711592, 4.376793478178608, 4.365029124444323, 4.354613107009333, 4.345373557902771, 4.337163663605627, 4.329857624333038, 4.323346841414644, 4.317537648330728, 4.312354192162052, 4.307724797904055, 4.303586763825083, 4.2998852198874875, 4.2965720957109115, 4.293604744291231, 4.29094577037297, 4.288562324784406, 4.286425007916157, 4.284507787795569, 4.282787363831836, 4.2812431028054725, 4.279856555961573, 4.278611259360365, 4.27749267286409, 4.276487697569039, 4.275584610567976, 4.274772995375806, 4.27404338979484, 4.273387486810304, 4.272797774187104, 4.2722675875712, 4.271790742765153, 4.271361997143675, 4.270976396865038, 4.270629453658235, 4.2703174562005906, 4.270036808517718, 4.269784335825414, 4.269557171948396, 4.269352782865936, 4.269168849686387, 4.269003426344859, 4.268854542187839, 4.2687206327967155, 4.268600139471721, 4.268491660540343, 4.2683941012697115, 4.268306269812421, 4.268227163226764, 4.268155976066174, 4.268091969980952, 4.268034342618915, 4.267982510273464], 'mean': [0.035110132940803125, 0.2572597344173973, 0.253251828460678, 0.2491709960377631, 0.24503274123990196, 0.24085352480803596, 0.236652878105401, 0.23245204639294445, 0.22926909046123461, 0.2267534049052489, 0.2246978916386573, 0.22297229297553173, 0.22149059021031706, 0.22019373223912822, 0.2190398343756745, 0.21806367673670635, 0.21722968389271327, 0.21651101153606575, 0.21588700554607204, 0.2153415167546725, 0.2148617593458456, 0.2144374230891982, 0.2140656859254803, 0.21373890995572947, 0.21345079456943125, 0.21319605922307688, 0.21297028967380016, 0.21276973988683673, 0.21259123178142977, 0.2124325785436314, 0.21229136039949606, 0.21216549603625384, 0.21205321068301583, 0.21195293469551543, 0.21186328461544143, 0.21178307913111521, 0.2117113183604919, 0.21164708333208268, 0.21158954966242385, 0.2115379905963663, 0.21149175229598718, 0.21145027147249865, 0.21141305663877483, 0.21137965956453553, 0.2113496803618156, 0.21132275400553355, 0.2112985703976839, 0.21127685873617538, 0.21125733655029175, 0.21123979599832687, 0.21122402532009443, 0.21120985040286222, 0.21119710669931036, 0.21118566221638266, 0.21117537114574253, 0.21116611299898297, 0.21115777966957908, 0.21115027927896196, 0.21114353964078936, 0.21113747707925373, 0.21113201643448895, 0.21112711075401852, 0.2111226921503914, 0.21111872531358866, 0.21111515795450125, 0.2111119396402769, 0.2111090404420067, 0.21110643516479677, 0.211104087455996, 0.21110198516955944, 0.21110008999158453, 0.21109838971422087, 0.21109684768057257, 0.21109547199545292, 0.21109423058599072, 0.21109312026981275, 0.2110921159360052, 0.21109120525933883, 0.21109038912981326, 0.2110896478137872], 'min': [0.035110132940803125, 0.0039568523425628265, 0.0039005922675557562, 0.003845154382682587, 0.003790681802658824, 0.0037373461809376246, 0.0036853003256856753, 0.003634679279635146, 0.003596075956701532, 0.0035654597533218693, 0.0035404133779248486, 0.0035193963837102564, 0.0035013821186952163, 0.0034856600207988863, 0.003471723079749583, 0.0034599021530121706, 0.0034497825662931658, 0.0034410487430834337, 0.0034334577035511336, 0.0034268186266911433, 0.003420977775547057, 0.0034158121226397008, 0.0034112816728205713, 0.0034072959086424823, 0.0034037785972038928, 0.0034006668665990283, 0.0033979078368903378, 0.00339545548356264, 0.003393272196106735, 0.0033913307884412915, 0.0033896020125206644, 0.0033880608270524843, 0.0033866854039449183, 0.0033854567416338093, 0.0033843582635438045, 0.003383375249735798, 0.00338249557354392, 0.0033817078994004247, 0.003381002075783407, 0.00338036948961595, 0.0033798020751271618, 0.003379293053176186, 0.003378836328843262, 0.003378426451437906, 0.0033780584073090517, 0.003377727827419733, 0.0033774308851776767, 0.0033771641775800446, 0.003376924446789506, 0.003376709009244352, 0.003376515449034478, 0.0033763414445596406, 0.003376184872521873, 0.0033760441891187757, 0.003375917650982062, 0.00337580382343777, 0.003375701505327559, 0.0033756095037260456, 0.0033755266901430744, 0.003375452194599581, 0.003375385163951917, 0.0033753248030241297, 0.003375270555045789, 0.003375221704596127, 0.0033751778379914705, 0.0033751382966780126, 0.0033751027752042958, 0.0033750707696421725, 0.0033750420274489697, 0.003375016135246207, 0.0033749928215280633, 0.0033749718277657726, 0.003374952921412767, 0.003374935907608193, 0.003374920639710136, 0.0033749068855278334, 0.003374894479129549, 0.0033748833285183366, 0.003374873279311178, 0.0033748642642104135]}","{'max': [0.035110132940803125, 9.32634199714043, 9.056642227307, 8.674406909300599, 8.182794175677431, 7.6078547400006356, 6.988049286358302, 6.362116132978931, 5.960923764223003, 5.676163778680993, 5.459747118491356, 5.286894342207411, 5.143491096116829, 5.020895961344726, 4.913519740210504, 4.826313627306748, 4.7541991650771624, 4.693662366395975, 4.642192257050851, 4.597945791403041, 4.55953792060136, 4.525907891016282, 4.496867409692192, 4.471651697229756, 4.449651363160982, 4.430374156520412, 4.413418700972325, 4.398454738083436, 4.385207093658689, 4.373501984063188, 4.363137713246906, 4.353943648015682, 4.345773886208815, 4.338503244350342, 4.332023905870352, 4.326242711963246, 4.321083939718587, 4.31647633420888, 4.3123577872906464, 4.308673615793355, 4.305375968359895, 4.3024223005105915, 4.2997754920161295, 4.297402994005347, 4.295275585182062, 4.2933671504500985, 4.29165460976128, 4.290117427558338, 4.288737128368652, 4.28749751914157, 4.286384063619492, 4.285383679321629, 4.284484671652605, 4.283676663664122, 4.282950381485843, 4.2822975759838515, 4.28171052071366, 4.28118276450789, 4.280708061833737, 4.280281256377094, 4.279897344652101, 4.2795520723372835, 4.279241410642769, 4.278962006081107, 4.2787106514034345, 4.278484451145763, 4.278280984421589, 4.278097908513718, 4.277933256794492, 4.277785038719095, 4.277651673275266, 4.277531724975307, 4.277423777794353, 4.277326586062858, 4.2772392240997705, 4.277160539532188, 4.277089718210475, 4.277026013865906, 4.276968616150086, 4.276917074030022], 'mean': [0.035110132940803125, 0.2572597344173973, 0.2532549901906622, 0.2491823092302088, 0.24505882776873236, 0.24090207130536734, 0.2367319726182847, 0.232569774296633, 0.22941560145659032, 0.22692274004493002, 0.22488623003646285, 0.22317705701732204, 0.22170997478802312, 0.22042645136206118, 0.21928492906784375, 0.21831912968798806, 0.2174939587321288, 0.21678285199412953, 0.21616539771744087, 0.21562564655739783, 0.2151509321116817, 0.2147310761452743, 0.2143632502164543, 0.21403989917781877, 0.2137547888283262, 0.2135027100207303, 0.21327928856066541, 0.21308083575831138, 0.21290420203808827, 0.2127471858419392, 0.2126074241354848, 0.2124828559296601, 0.21237171865322346, 0.2122724646018043, 0.2121837329376924, 0.21210434809859133, 0.21203332592986296, 0.2119697372964228, 0.21191277500370267, 0.21186172137053863, 0.21181594979924193, 0.21177489859868623, 0.21173806985912988, 0.2117050095273367, 0.21167532987746418, 0.2116486784411725, 0.21162474079248147, 0.21160323359429098, 0.21158390539440827, 0.21156654519556847, 0.2115509382819648, 0.21153691660076943, 0.21152430458354768, 0.2115129681820861, 0.2115027768722015, 0.21149360840953263, 0.21148536173224047, 0.21147794355565275, 0.2114712718586468, 0.21146527040644192, 0.2114598715884636, 0.21145501897287758, 0.2114506523871557, 0.21144671861437817, 0.21144318187071492, 0.2114399996668331, 0.2114371329423182, 0.21143455603942016, 0.2114322407272857, 0.21143015731783804, 0.21142827566958267, 0.2114265832908114, 0.21142506034792993, 0.21142368899981334, 0.21142246265497378, 0.21142135217079566, 0.21142035797875683, 0.2114194589759857, 0.21141865594712053, 0.21141792896777187], 'min': [0.035110132940803125, 0.0039568523425628265, 0.0039006191891598372, 0.003845244452736737, 0.003790872338503065, 0.0037376720268444867, 0.0036857964979994085, 0.003635379408175818, 0.003596928487028394, 0.003566433748884722, 0.003541488142216941, 0.003520558485419115, 0.003502622398572594, 0.0034869724287472275, 0.003473101517830511, 0.0034613357719388226, 0.0034512631732382185, 0.0034425711781826862, 0.003435016088759265, 0.0034284070312645236, 0.003422592996224447, 0.003417452125818407, 0.0034129431545512528, 0.0034089758661448853, 0.0034054749326150194, 0.003402377871466061, 0.003399631710998357, 0.0033971915717536, 0.003395018818054032, 0.0033930863455308127, 0.003391365583860546, 0.0033898312580302914, 0.0033884619150229963, 0.0033872386293779576, 0.0033861449054146957, 0.0033851662561547417, 0.0033842903495453097, 0.003383506092041597, 0.003382803429438207, 0.0033821735576540527, 0.00338160880893119, 0.0033811022205927277, 0.0033806476644399936, 0.0033802396598087317, 0.0033798733109090856, 0.003379544223816238, 0.0033792486944463156, 0.0033789831547222566, 0.0033787446174989182, 0.0033785302379856354, 0.003378337441140513, 0.00337816418046667, 0.003378008464218222, 0.0033778684495174506, 0.003377742526984811, 0.003377629252956149, 0.0033775274183249254, 0.003377435822826594, 0.003377353331271753, 0.0033772792116447833, 0.003377212461634648, 0.003377152424918671, 0.0033770983968692252, 0.0033770498016687835, 0.0033770060786788444, 0.0033769667095428424, 0.0033769313861544826, 0.0033768996018254, 0.0033768709583058614, 0.0033768451835525996, 0.003376822004201958, 0.0033768011600307196, 0.0033767824169680313, 0.0033767654353085252, 0.0033767502107563685, 0.003376736509906079, 0.0033767241658029506, 0.0033767130856228594, 0.0033767031141219914, 0.0033766941833446805]}"
